ACCtrinom,SYNtri,grp,isTrinomial,notes,newTaxa,origFullText
Ptychostomum_creberrimum,Bryum_lisae,moss,0,NA,NA,NA
Ptychostomum_creberrimum,Ptychostomum_creberrinum,moss,0,NA,NA,NA
Ptychostomum_inclinatum,Bryum_amblyodon,moss,0,,,Ptychostomum inclinatum (Sw. ex Brid.) J.R.Spence [=Bryum amblyodon]
Ptychostomum_inclinatum,Bryum_inclinatum,moss,0,NA,NA,NA
Ptychostomum_inclinatum,Bryum_amblyodon,moss,0,NA,NA,NA
Ptychostomum_inclinatum,Bryum_biddlecomiae,moss,0,NA,NA,NA
Ptychostomum_inclinatum,Bryum_stenotrichum,moss,0,NA,NA,NA
Ptychostomum_lonchocaulon,Bryum_lonchocaulon,moss,0,,,Ptychostomum lonchocaulon (Müll.Hal.) J.R.Spence [=Bryum lonchocaulon]
Ptychostomum_lonchocaulon,Bryum_lonchocaulon,moss,0,NA,NA,NA
Ptychostomum_neodamense,Bryum_neodamense,moss,0,,,Ptychostomum neodamense (Itzigs.) J.R.Spence [=Bryum neodamense]
Ptychostomum_neodamense,Bryum_neodamense,moss,0,NA,NA,NA
Ptychostomum_pacificum,,moss,0,,new to Science since 2004,xyPtychostomum pacificum J.R.Spence & Shevock
Ptychostomum_pacificum,Bryum_pacificum,moss,0,NA,NA,NA
Ptychostomum_pallens,Bryum_pallens,moss,0,,,Ptychostomum pallens (Sw.) J.R.Spence [=Bryum pallens]
Ptychostomum_pallens,Bryum_pallens,moss,0,NA,NA,NA
Ptychostomum_pallens,Bryum_subdrepanocarpum,moss,0,NA,NA,NA
Ptychostomum_pallescens,Bryum_pallescens,moss,0,,,Ptychostomum pallescens (Schleich. ex Schwägr.) J.R.Spence [=Bryum pallescens]
Ptychostomum_pallescens,Bryum_obconicum,moss,0,NA,NA,NA
Ptychostomum_pallescens,Bryum_pallenscens,moss,0,NA,NA,NA
Ptychostomum_pallescens,Bryum_pallescens,moss,0,NA,NA,NA
Ptychostomum_pendulum,Bryum_algovicum,moss,0,,,Ptychostomum pendulum Hornsch. [=Bryum algovicum; =P. compactum Hornsch. according to Holyoak]
Ptychostomum_pendulum,Ptychostomum_compactum,moss,0,,,
Ptychostomum_pendulum,Bryum_algovicum,moss,0,NA,NA,NA
Ptychostomum_pendulum,Bryum_angustirete,moss,0,NA,NA,NA
Ptychostomum_pendulum,Bryum_holzingeri,moss,0,NA,NA,NA
Ptychostomum_pendulum,Bryum_pendulum,moss,0,NA,NA,NA
Ptychostomum_pendulum,Bryum_roellii,moss,0,NA,NA,NA
Ptychostomum_pseudotriquetrum,Bryum_pseudotriquetrum,moss,0,,,Ptychostomum pseudotriquetrum (Hedw.) J.R.Spence & H.P.Ramsay ex Holyoak & N.Pedersen [=Bryum pseudotriquetrum]
Ptychostomum_pseudotriquetrum,Bryum_crassirameum,moss,0,NA,NA,NA
Ptychostomum_pseudotriquetrum,Bryum_pseudotriquetrum,moss,0,NA,NA,NA
Ptychostomum_pseudotriquetrum,Bryum_pseudotriquetrum,moss,0,NA,NA,NA
Ptychostomum_pseudotriquetrum,Bryum_pseudotriquetrum,moss,0,NA,NA,NA
Ptychostomum_pseudotriquetrum,Bryum_pseudotriquetrum,moss,0,NA,NA,NA
Ptychostomum_pseudotriquetrum,Bryum_pseudotriquetum,moss,0,NA,NA,NA
Ptychostomum_pseudotriquetrum,Bryum_psuedotriquetrum,moss,0,NA,NA,NA
Ptychostomum_pseudotriquetrum,Bryum_ventricosum,moss,0,NA,NA,NA
Ptychostomum_pseudotriquetrum,Ptychostomum_pseduotriquetrum,moss,0,NA,NA,NA
Ptychostomum_pseudotriquetrum,Ptychostomum_pseudotriquetum,moss,0,NA,NA,NA
Ptychostomum_pseudotriquetrum,Ptychostomum_psuedotriquetrum,moss,0,NA,NA,NA
Ptychostomum_pseudotriquetrum,Ptynostonum_pseudotriquetrum,moss,0,NA,NA,NA
Ptychostomum_schleicheri,Bryum_schleicheri,moss,0,,,Ptychostomum schleicheri (Schwägr.) J.R.Spence [=Bryum schleicheri]
Ptychostomum_schleicheri,Bryum_schleicheri,moss,0,NA,NA,NA
Ptychostomum_turbinatum,Bryum_turbinatum,moss,0,,,Ptychostomum turbinatum (Hedw.) J.R.Spence [=Bryum turbinatum]
Ptychostomum_turbinatum,Bryum_tubinatum,moss,0,NA,NA,NA
Ptychostomum_turbinatum,Bryum_turbinatum,moss,0,NA,NA,NA
Ptychostomum_weigelii,Bryum_weigelii,moss,0,,,Ptychostomum weigelii (Spreng.) J.R.Spence [=Bryum weigelii] 
Ptychostomum_weigelii,Bryum_duvalii,moss,0,NA,NA,NA
Ptychostomum_weigelii,Bryum_weigelii,moss,0,NA,NA,NA
Ptychostomum_weigelii,Bryum_weigilii,moss,0,NA,NA,NA
Pulvigera_howei,Orthotrichum_lyellii_howeii,moss,0,,,"Pulvigera howei (Renauld & Cardot) F.Lara, Draper & Garilleti [=Orthotrichum l. var. howei]"
Pulvigera_lyellii,Orthotrichum_lyellii,moss,0,,,"Pulvigera lyellii (Hook. & Taylor) Plášek, Sawicki & Ochyra [=Orthotrichum lyellii]"
Pulvigera_lyellii,Orthotrichum_lyallii,moss,0,NA,NA,NA
Pulvigera_lyellii,Orthotrichum_lyellii,moss,0,NA,NA,NA
Pulvigera_lyellii,Orthtrichum_lyellii,moss,0,NA,NA,NA
Pulvigera_lyellii,Orthotrichum_lyellioides,moss,0,NA,NA,NA
Pulvigera_papillosa,Orthotrichum_papillosum,moss,0,,,"Pulvigera papillosa (Hampe) F.Lara, Draper & Garilleti [=Orthotrichum papillosum]"
Pulvigera_papillosa,Orthotrichum_papillosum,moss,0,NA,NA,NA
Pulvigera_papillosa,Orthotrichum_papillosum,moss,0,NA,NA,NA
Pulvigera_papillosa,Orthotrichum_lyellii_papillosum,moss,0,NA,NA,NA
Pulvigera_pringlei,Orthotrichum_lyellii_pringlei,moss,0,,,"Pulvigera pringlei (Müll.Hal.) F.Lara, Draper & Garilleti [=Orthotrichum lyellii var. pringlei]"
Pulvigera_pringlei,Orthotrichum_pringlei,moss,0,NA,NA,NA
Racomitrium_lanuginosum,,moss,0,,,Racomitrium lanuginosum (Hedw.) Brid.
Racomitrium_lanuginosum,Racomitrium_hypnoides,moss,0,NA,NA,NA
Racomitrium_lanuginosum,Racomitrium_languinosum,moss,0,NA,NA,NA
Racomitrium_lanuginosum,Racomitrium_lanuginosis,moss,0,NA,NA,NA
Racomitrium_lanuginosum,Rhacomitrium_lanuginosis,moss,0,NA,NA,NA
Racomitrium_lanuginosum,Rhacomitrium_lanuginosum,moss,0,NA,NA,NA
Racomitrium_lanuginosum,Rhacomitrium_lausginoswu,moss,0,NA,NA,NA
Racomitrium_lanuginosum,Trichostomum_lanuginosum,moss,0,NA,NA,NA
Rectithecium_piliferum,Plagiothecium_piliferum,moss,0,,,Rectithecium piliferum (Sw.) Hedenäs & Huttunen [=Plagiothecium piliferum]
Rectithecium_piliferum,Isopterygium_piliferum,moss,0,NA,NA,NA
Rectithecium_piliferum,Plagiotheciella_pilifera,moss,0,NA,NA,NA
Rectithecium_piliferum,Plagiothecium_piliferum,moss,0,NA,NA,NA
Rhabdoweisia_fugax,,moss,0,,new to CA since 2004,xRhabdoweisia fugax (Hedw.) Bruch & Schimp.
Rhizomnium_glabrescens,,moss,0,,,Rhizomnium glabrescens (Kindb.) T.J.Kop. 
Rhizomnium_glabrescens,Mnium_glabrescens,moss,0,NA,NA,NA
Rhizomnium_glabrescens,Rhizomnium_glaberescens,moss,0,NA,NA,NA
Rhizomnium_magnifolium,,moss,0,,,Rhizomnium magnifolium (Horik.) T.J.Kop. 
Rhizomnium_magnifolium,Mnium_magnifolium,moss,0,NA,NA,NA
Rhizomnium_magnifolium,Rhizomnium_personii,moss,0,NA,NA,NA
Rhizomnium_magnifolium,Rhizomnium_perssonii,moss,0,NA,NA,NA
Rhizomnium_pseudopunctatum,,moss,0,,,Rhizomnium pseudopunctatum (Bruch & Schimp.) T.J.Kop. 
Rhizomnium_pseudopunctatum,Mnium_pseudopunctatum,moss,0,NA,NA,NA
Rhizomnium_pseudopunctatum,Mnium_subglobosum,moss,0,NA,NA,NA
Rhizomnium_pseudopunctatum,Rhizomnium_pseudopunctatumpseudopunctatum,moss,0,NA,NA,NA
Rhizomnium_pseudopunctatum,Rhizomnium_psuedopunctatum,moss,0,NA,NA,NA
Rhizomnium_punctatum,,moss,0,,,Rhizomnium punctatum (Hedw.) T.J.Kop.
Rhizomnium_punctatum,Mnium_punctatum,moss,0,NA,NA,NA
Rhizomnium_punctatum,Mnium_punctatum,moss,0,NA,NA,NA
Rhizomnium_punctatum,Mnuim_punctatum,moss,0,NA,NA,NA
Rhizomnum_nudum,,moss,0,,new to CA since 2004,xRhizomnum nudum (R.S. Williams) T.J.Kop.
Rhynchostegium_aquaticum,Torrentaria_riparioides,moss,0,misapplied in CA,,
Rhynchostegium_aquaticum,Torrentaria_aquatica,moss,0,,,Torrentaria aquatica (A.Jaeger) Ochyra [=Rhynchostegium aquaticum]
Rhynchostegium_aquaticum,Rhynchostegium_riparioides,moss,0,misapplied for North American plants; see Rhynchostegium aquaticum,,Rhynchostegium aquaticum A.Jaeger
Rhynchostegium_aquaticum,Torrentaria_riparioides,moss,0,misapplied in CA,,Torrentaria riparioides (Hedw.) Ochyra [=misapplied; Rynchostegium riparioides; Platyhypnidium riparioides]
Rhynchostegium_aquaticum,Eurhynchium_riparioides,moss,0,NA,NA,NA
Rhynchostegium_aquaticum,Eurhynchium_riparioides,moss,0,NA,NA,NA
Rhynchostegium_aquaticum,Eurhynchium_riparoides,moss,0,NA,NA,NA
Rhynchostegium_aquaticum,Eurhynchium_rusciforme,moss,0,NA,NA,NA
Rhynchostegium_aquaticum,Platyhpnidium_riparioides,moss,0,NA,NA,NA
Rhynchostegium_aquaticum,Platyhypnidium_aquaticum,moss,0,NA,NA,NA
Rhynchostegium_aquaticum,Platyhypnidium_riparioides,moss,0,NA,NA,NA
Rhynchostegium_aquaticum,Platyhypnidium_riparioides,moss,0,NA,NA,NA
Rhynchostegium_aquaticum,Platyhypnidium_riparoides,moss,0,NA,NA,NA
Rhynchostegium_aquaticum,Platyhypnidium_rusciforme,moss,0,NA,NA,NA
Rhynchostegium_aquaticum,Rhynchostegium_riparidoides,moss,0,NA,NA,NA
Rhynchostegium_aquaticum,Rhynchostegium_riparioides,moss,0,NA,NA,NA
Rhynchostegium_aquaticum,Rhynchostegium_rusciforme,moss,0,NA,NA,NA
Rhynchostegium_aquaticum,Torrentaria_riparioides,moss,0,NA,NA,NA
Rhynchostegium_serrulatum,Steerecleus_serrulatus,moss,0,,,Rhynchostegium serrulatum (Hedw.) A.Jaeger [=Steerecleus serrulatus]
Rhynchostegium_serrulatum,Brachythecium_serralatum,moss,0,NA,NA,NA
Rhynchostegium_serrulatum,Brachythecium_serrulatum,moss,0,NA,NA,NA
Rhynchostegium_serrulatum,Eurhynchium_serrulatum,moss,0,NA,NA,NA
Rhynchostegium_serrulatum,Eurhynchium_surrulatum,moss,0,NA,NA,NA
Rhynchostegium_serrulatum,Hypnum_serrulatum,moss,0,NA,NA,NA
Rhynchostegium_serrulatum,Rhychostegium_serrulatum,moss,0,NA,NA,NA
Rhynchostegium_serrulatum,Rhycostegium_serrulatum,moss,0,NA,NA,NA
Rhynchostegium_serrulatum,Rhynchostegiella_serrulata,moss,0,NA,NA,NA
Rhynchostegium_serrulatum,Steerecleus_serrulatus,moss,0,NA,NA,NA
Rhytidiadelphus_loreus,,moss,0,,,Rhytidiadelphus loreus (Hedw.) Warnst.
Rhytidiadelphus_loreus,Hylocomium_loreum,moss,0,NA,NA,NA
Rhytidiadelphus_loreus,Hypnum_loreum,moss,0,NA,NA,NA
Rhytidiadelphus_loreus,Rhytidiadelphus_loreum,moss,0,NA,NA,NA
Rhytidiadelphus_squarrosus,,moss,0,,,Rhytidiadelphus squarrosus (Hedw.) Warnst.
Rhytidiadelphus_squarrosus,Hylocomium_squarrosum,moss,0,NA,NA,NA
Rhytidiadelphus_squarrosus,Hypnum_squarrosum,moss,0,NA,NA,NA
Rhytidiadelphus_squarrosus,Rhytidiadelphus_squamosus,moss,0,NA,NA,NA
Rhytidiadelphus_squarrosus,Rhytidiadelphus_squarossus,moss,0,NA,NA,NA
Rhytidiadelphus_squarrosus,Rhytidiadelphus_squarrrosus,moss,0,NA,NA,NA
Rhytidiopsis_robusta,,moss,0,,,Rhytidiopsis robusta (Hook.) Broth.
Rhytidiopsis_robusta,Hylocomium_robustum,moss,0,NA,NA,NA
Rhytidiopsis_robusta,Hypnum_robustum,moss,0,NA,NA,NA
Rhytidiopsis_robusta,Rhytidiadopsis_robusta,moss,0,NA,NA,NA
Rhytidiopsis_robusta,Rhytidiopsis_robustus,moss,0,NA,NA,NA
Rhytidiopsis_robusta,Rhytidium_robustum,moss,0,NA,NA,NA
Roaldia_revoluta,Hypnum_revolutum,moss,0,,,Roaldia revoluta (Mitt.) P.E.A.S.Câmara & M.Carvalho-Silva [=Hypnum revolutum]
Roaldia_revoluta,Hypnum_plicatile,moss,0,NA,NA,NA
Roaldia_revoluta,Hypnum_revolutum,moss,0,NA,NA,NA
Roaldia_revoluta,Hypnum_revolutum,moss,0,NA,NA,NA
Roellobryon_roellii,Roellia_roellii,moss,0,,,Roellobryon roellii (Broth.) Ochyra [=Roellia roellii]
Roellobryon_roellii,Bryum_sandbergii,moss,0,NA,NA,NA
Roellobryon_roellii,Mnium_roellii,moss,0,NA,NA,NA
Roellobryon_roellii,Roellia_lucida,moss,0,NA,NA,NA
Roellobryon_roellii,Roellia_roellii,moss,0,NA,NA,NA
Roellobryon_roellii,Roellia_simplex,moss,0,NA,NA,NA
Rosulabryum_canariense,Bryum_canariense,moss,0,,,Rosulabryum canariense (Brid.) Ochyra [=Bryum canariense] 
Rosulabryum_canariense,Bryum_canariense,moss,0,NA,NA,NA
Rosulabryum_canariense,Bryum_provincial,moss,0,NA,NA,NA
Rosulabryum_canariense,Bryum_provinciale,moss,0,NA,NA,NA
Rosulabryum_capillare,Bryum_capillare,moss,0,,,Rosulabryum capillare (Hedw.) J.R.Spence [=Bryum capillare] 
Rosulabryum_capillare,Brachymenium_capillare,moss,0,NA,NA,NA
Rosulabryum_capillare,Bryum_baueri,moss,0,NA,NA,NA
Rosulabryum_capillare,Bryum_capillare,moss,0,NA,NA,NA
Rosulabryum_elegans,Bryum_elegans,moss,0,,,Rosulabryum elegans (Nees) Ochyra [=Bryum elegans]
Rosulabryum_elegans,Bryum_elegans,moss,0,NA,NA,NA
Rosulabryum_elegans,Bryum_stirtonii,moss,0,NA,NA,NA
Rosulabryum_erythroloma,Bryum_erythroloma,moss,0,,,Rosulabryum erythroloma (Kindb.) J.R. Spence [=Bryum erythroloma]
Rosulabryum_erythroloma,Bryum_erythroloma,moss,0,NA,NA,NA
Rosulabryum_flaccidum,Bryum_flaccidum,moss,0,,,Rosulabryum flaccidum (Brid.) J.R.Spence [=Bryum flaccidum]
Rosulabryum_flaccidum,Bryum_flaccidum,moss,0,NA,NA,NA
Rosulabryum_laevifilum,Bryum_laevifilum,moss,0,,,Rosulabryum laevifilum (Syed) Ochyra [=Bryum laevifilum]
Rosulabryum_laevifilum,Bryum_laevifilum,moss,0,NA,NA,NA
Rosulabryum_rubens,Bryum_rubens,moss,0,,,Rosulabryum rubens (Mitt.) J.R. Spence [=Bryum rubens]
Rosulabryum_rubens,Bryum_rubens,moss,0,NA,NA,NA
Rosulabryum_sanguilentum,Bryum_gemmascens,moss,0,,,Rosulabryum sanguilentum (Renauld & Cadot) J.R. Spence & Brinda [an earlier name for Rosulabryum gemmascens]
Rosulabryum_sanguilentum,Rosulabryum_gemmascens,moss,0,,,
Rosulabryum_sanguilentum,Bryum_gemmascens,moss,0,NA,NA,NA
Rosulabryum_sanguilentum,Bryum_trichophorum,moss,0,NA,NA,NA
Rosulabryum_sanguilentum,Rosulabryum_gemmascens,moss,0,NA,NA,NA
Rosulabryum_torquescens,Bryum_torquescens,moss,0,,,Rosulabryum torquescens (Bruch & Schimp.) J.R.Spence [=Bryum torquescens]
Rosulabryum_torquescens,Bryum_torquescens,moss,0,NA,NA,NA
Sanionia_uncinata,,moss,0,,,Sanionia uncinata (Hedw.) Loeske 
Sanionia_uncinata,Drepanocladus_uncinatum,moss,0,NA,NA,NA
Sanionia_uncinata,Drepanocladus_uncinatus,moss,0,NA,NA,NA
Sanionia_uncinata,Drepanocladus_uncinatus,moss,0,NA,NA,NA
Sanionia_uncinata,Hypnum_uncinatum,moss,0,NA,NA,NA
Sanionia_uncinata,Sanionia_uncinatum,moss,0,NA,NA,NA
Sarmentypnum_exannulatum,Warnstorfia_exannulata,moss,0,,,Sarmentypnum exannulatum (Schimp.) Hedenäs
Sarmentypnum_exannulatum,Drepanocladus_exannulatus,moss,0,NA,NA,NA
Sarmentypnum_exannulatum,Hypnum_exannulatum,moss,0,NA,NA,NA
Sarmentypnum_exannulatum,Warnstorfia_exannulata,moss,0,NA,NA,NA
Schistidium_agassizii,,moss,0,,,Schistidium agassizii Sull. & Lesq.
Schistidium_agassizii,Schistidium_alpicola,moss,0,NA,NA,NA
Schistidium_agassizii,Grimmia_agassizii,moss,0,NA,NA,NA
Schistidium_agassizii,Grimmia_alpicola,moss,0,NA,NA,NA
Schistidium_agassizii,Grimmia_alpicola,moss,0,NA,NA,NA
Schistidium_agassizii,Schistidium_agasizii,moss,0,NA,NA,NA
Schistidium_agassizii,Schistidium_agassizi,moss,0,NA,NA,NA
Schistidium_agassizii,Schistidum_agassizii,moss,0,NA,NA,NA
Schistidium_ambiguum,,moss,0,,new to CA since 2004,xSchistidium ambiguum Sull. 
Schistidium_atrichum,,moss,0,,,Schistidium atrichum (Müll.Hal. & Kindb.) W.A.Weber
Schistidium_atrichum,Grimmia_atricha,moss,0,NA,NA,NA
Schistidium_cinclidodonteum,,moss,0,,,Schistidium cinclidodonteum (Müll.Hal.) B.Bremer
Schistidium_cinclidodonteum,Grimmia_cinclidodontea,moss,0,NA,NA,NA
Schistidium_cinclidodonteum,Grimmia_pacifica,moss,0,NA,NA,NA
Schistidium_cinclidodonteum,Schistidium_cinclidodontea,moss,0,NA,NA,NA
Schistidium_cinclidodonteum,Schistidium_cinclidondonteum,moss,0,NA,NA,NA
Schistidium_cinclidodonteum,Schistidium_cinclidonteum,moss,0,NA,NA,NA
Schistidium_confertum,,moss,0,,,Schistidium confertum (Funck) Bruch & Schimp.
Schistidium_confertum,Grimmia_conferta,moss,0,NA,NA,NA
Schistidium_dupretii,,moss,0,,,Schistidium dupretii (Thér.) W.A.Weber
Schistidium_dupretii,Grimmia_dupretii,moss,0,NA,NA,NA
Schistidium_dupretii,Schistidium_dupretti,moss,0,NA,NA,NA
Schistidium_echinatum,,moss,0,,new to Science since 2004,xySchistidium echinatum Ignatova & H.H.Blom
Schistidium_flaccidum,,moss,0,,,Schistidium flaccidum (DeNot.) Ochyra
Schistidium_flaccidum,Grimmia_flaccida,moss,0,NA,NA,NA
Schistidium_maritimum,,moss,0,,,Schistidium maritimum (Sm. ex Scott) Bruch & Schimp. 
Schistidium_maritimum,Grimmia_maritima,moss,0,NA,NA,NA
Schistidium_maritimum,Grimmia_maritmum,moss,0,NA,NA,NA
Schistidium_occidentale,,moss,0,,,Schistidium occidentale (E.Lawton) S.P.Churchill
Schistidium_occidentale,Grimmia_occidentalis,moss,0,NA,NA,NA
Schistidium_platyphyllum,,moss,0,,,Schistidium platyphyllum (Mitt.) Persson
Schistidium_rivulare,,moss,0,,,Schistidium rivulare (Brid.) Podp.
Schistidium_rivulare,Grimmia_platyphylla,moss,0,NA,NA,NA
Schistidium_rivulare,Grimmia_rivularis,moss,0,NA,NA,NA
Schistidium_rivulare,Schistidium_platyphyllum,moss,0,NA,NA,NA
Schistidium_splendens,,moss,0,,new to Science since 2004,"xySchistidium splendens T.T.McIntosh, H.H.Blom, D.R.Toren & Shevock"
Schistidium_squarrosum,,moss,0,,new to Science since 2004,"xySchistidium squarrosum T.T.McIntosh, H.H.Blom, D.R.Toren & Shevock"
Schistidium_subjulaceum,,moss,0,,new to CA since 2004,xSchistidium subjulaceum H.H.Blom
Schistidium_tenerum,,moss,0,,,Schistidium tenerum (J.E.Zetterst.) Nyholm 
Schistidium_tenerum,Grimmia_tenera,moss,0,NA,NA,NA
Schistidium_tenerum,Grimmia_tenuicaulis,moss,0,NA,NA,NA
Sciuro-hypnum_hylotapetum,Brachythecium_hylotapetum,moss,0,,,Sciuro-hypnum hylotapetum (N. & B.Higinboth.) Ignatov & Huttunen [=Brachythecium hylotapetum] [examine CAS/UC packets to confirm these taxa]
Sciuro-hypnum_hylotapetum,Brachythecium_hyalotapetum,moss,0,NA,NA,NA
Sciuro-hypnum_hylotapetum,Brachythecium_hylotapetum,moss,0,NA,NA,NA
Sciuro-hypnum_hylotapetum,Brachythecium_hylotopetum,moss,0,NA,NA,NA
Sciuro-hypnum_oedipodium,Brachythecium_oedipodium,moss,0,,,Sciuro-hypnum oedipodium (Mitt.) Ignatov & Huttunen [=Brachythecium oedipodium]
Sciuro-hypnum_oedipodium,Brachythecium_holzinger,moss,0,NA,NA,NA
Sciuro-hypnum_oedipodium,Brachythecium_holzingeri,moss,0,NA,NA,NA
Sciuro-hypnum_oedipodium,Brachythecium_oedipodium,moss,0,NA,NA,NA
Sciuro-hypnum_oedipodium,Hypnum_oedipodium,moss,0,NA,NA,NA
Sciuro-hypnum_plumosum,Brachythecium_plumosum,moss,0,,,Sciuro-hypnum plumosum (Hedw.) Ignatov & Huttunen [=Brachythecium plumosum]
Sciuro-hypnum_plumosum,Brachythecium_flagellare,moss,0,NA,NA,NA
Sciuro-hypnum_plumosum,Brachythecium_plumosum,moss,0,NA,NA,NA
Sciuro-hypnum_plumosum,Brachythecium_plumosum,moss,0,NA,NA,NA
Sciuro-hypnum_plumosum,Eurhynchium_semiasperum,moss,0,NA,NA,NA
Sciuro-hypnum_plumosum,Hypnum_plumosum,moss,0,NA,NA,NA
Sciuro-hypnum_populeum,Brachythecium_populeum,moss,0,,,Sciuro-hypnum populeum (Hedw.) Ignatov & Huttunen [=Brachythecium populeum]
Sciuro-hypnum_populeum,Brachythecium_populeum,moss,0,NA,NA,NA
Sciuro-hypnum_populeum,Hypnum_populeum,moss,0,NA,NA,NA
Sciuro-hypnum_reflexum,Brachythecium_reflexum,moss,0,,,Sciuro-hypnum reflexum (Starke) Ignatov & Huttunen [=Brachythecium reflexum]
Sciuro-hypnum_reflexum,Brachythecium_reflexum,moss,0,NA,NA,NA
Sciuro-hypnum_starkii,Brachythecium_starkii,moss,0,,,Sciuro-hypnum starkii (Brid.) Ignatov & Huttunen [=Brachythecium starkii]
Scleropodium_californicum,,moss,0,,,Scleropodium californicum (Lesq.) Kindb. 
Scleropodium_californicum,Hypnum_californicum,moss,0,NA,NA,NA
Scleropodium_californicum,Scleropodium_californica,moss,0,NA,NA,NA
Scleropodium_cespitans,,moss,0,,,Scleropodium cespitans (Müll.Hal.) L.F.Koch 
Scleropodium_cespitans,Scleropodium_caespitans,moss,0,NA,NA,NA
Scleropodium_cespitans,Scleropodium_caespitosum,moss,0,NA,NA,NA
Scleropodium_cespitans,Scleropodium_cespitana,moss,0,NA,NA,NA
Scleropodium_julaceum,,moss,0,,,Scleropodium julaceum E.Lawton 
Scleropodium_julaceum,Scleropodium_aplocladum,moss,0,NA,NA,NA
Scleropodium_julaceum,Scleropodium_apocladium,moss,0,NA,NA,NA
Scleropodium_julaceum,Scleropodium_apocladum,moss,0,NA,NA,NA
Scleropodium_julaceum,Scleropodium_julaceium,moss,0,NA,NA,NA
Scleropodium_obtusifolium,,moss,0,,,Scleropodium obtusifolium (Mitt.) Kindb. 
Scleropodium_obtusifolium,Scleropodium_obtusifolum,moss,0,NA,NA,NA
Scleropodium_obtusifolium,Scleropodium_obtusum,moss,0,NA,NA,NA
Scleropodium_occidentale,,moss,0,,,xy Scleropodium occidentale B.E.Carter
Scleropodium_touretii,Scleropodium_colpophyllum,moss,0,,,Scleropodium colpophyllum (Sull.) Grout [a syn. of Scleropodium cespitans]
Scleropodium_touretii,,moss,0,,,Scleropodium touretii (Brid.) L.F.Koch 
Scleropodium_touretii,Scleropodium_illecebrum,moss,0,NA,NA,NA
Scleropodium_touretii,Scleropodium_touretei,moss,0,NA,NA,NA
Scleropodium_touretii,Scleropodium_tourettei,moss,0,NA,NA,NA
Scleropodium_touretii,Scleropodium_touretti,moss,0,NA,NA,NA
Scleropodium_touretii,Scleropodium_tourettii,moss,0,NA,NA,NA
Scleropodium_touretii,Scleropodium_tourretii,moss,0,NA,NA,NA
Scleropodium_touretii,Scleropodium_tourritii,moss,0,NA,NA,NA
Scleropodium_touretii,Scleropodium_toutetti,moss,0,NA,NA,NA
Scopelophila_cataractae,,moss,0,,,Scopelophila cataractae (Mitt.) Broth.
Scopelophila_cataractae,Tortula_williamsii,moss,0,NA,NA,NA
Scopelophila_ligulata,,moss,0,,new to CA since 2004,xScopelophila ligulata (Spruce) Spruce
Scopelophila_ligulata,Merceya_ligulata,moss,0,NA,NA,NA
Scouleria_aquatica,,moss,0,,,Scouleria aquatica Hook.
Scouleria_aquatica,Scouleria_muelleri,moss,0,NA,NA,NA
Scouleria_marginata,,moss,0,,,Scouleria marginata E.Britton
Scouleria_siskiyouensis,,moss,0,,new to Science since 2004,yScouleria siskiyouensis Shevock & D.H.Norris
Seligeria_donniana,,moss,0,,new to CA since 2004,xSeligeria donniana (Sm.) Müll.Hal.
Seligeria_donniana,Seligeria_doniana,moss,0,NA,NA,NA
Sematophyllum_adnatum,,moss,0,,,Sematophyllum adnatum (Michx.) E.Britton
Sematophyllum_adnatum,Leskea_adnata,moss,0,NA,NA,NA
Sphagnum_angustifolium,,moss,0,,new to CA since 2004,xSphagnum angustifolium (Warnst.) C.E.O.Jensen
Sphagnum_angustifolium,Sphagnum_angustifolia,moss,0,NA,NA,NA
Sphagnum_angustifolium,Sphagnum_parvifolium,moss,0,NA,NA,NA
Sphagnum_bartlettianum,,moss,0,,,Sphagnum bartlettianum Warnst.
Sphagnum_bartlettianum,Sphagnum_barlettianum,moss,0,NA,NA,NA
Sphagnum_bartlettianum,Sphagnum_bartlettii,moss,0,NA,NA,NA
Sphagnum_capillifolium,,moss,0,,,Sphagnum capillifolium (Ehrh.) Hedw. 
Sphagnum_capillifolium,Sphagnum_acutifolium,moss,0,NA,NA,NA
Sphagnum_capillifolium,Sphagnum_capillaceum,moss,0,NA,NA,NA
Sphagnum_capillifolium,Sphagnum_capillifolilum,moss,0,NA,NA,NA
Sphagnum_capillifolium,Sphagnum_cappilifolium,moss,0,NA,NA,NA
Sphagnum_capillifolium,Sphagnum_margaritae,moss,0,NA,NA,NA
Sphagnum_capillifolium,Sphagnum_nemoreum,moss,0,NA,NA,NA
Sphagnum_compactum,,moss,0,,,Sphagnum compactum DC 
Sphagnum_compactum,Sphagnum_rigidum,moss,0,NA,NA,NA
Sphagnum_contortum,,moss,0,,,Sphagnum contortum Schultz
Sphagnum_fimbriatum,,moss,0,,,Sphagnum fimbriatum Wilson 
Sphagnum_fimbriatum,Sphagnum_bolanderi,moss,0,NA,NA,NA
Sphagnum_fimbriatum,Sphagnum_fibriatum,moss,0,NA,NA,NA
Sphagnum_fuscum,,moss,0,,,Sphagnum fuscum (Schimp.) Klinggr.
Sphagnum_fuscum,Sphagnum_vancouveriense,moss,0,NA,NA,NA
Sphagnum_girgensohnii,,moss,0,,,Sphagnum girgensohnii Russow
Sphagnum_girgensohnii,Sphagnum_girgencohnii,moss,0,NA,NA,NA
Sphagnum_girgensohnii,Sphagnum_girgenshonii,moss,0,NA,NA,NA
